transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,address,postcode,state,country,property_valuation
1883,43,3470,2017-06-27 00:00:00,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,42295,176 Sutteridge Alley,3121,VIC,Australia,11
2771,51,3470,2017-01-01 00:00:00,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,39427,176 Sutteridge Alley,3121,VIC,Australia,11
5238,24,3470,2017-11-02 00:00:00,False,Approved,Solex,Road,medium,large,1777.8,820.78,42710,176 Sutteridge Alley,3121,VIC,Australia,11
6280,8,3470,2017-09-18 00:00:00,False,Approved,Solex,Road,medium,small,1703.52,1516.13,34079,176 Sutteridge Alley,3121,VIC,Australia,11
9979,3,3470,2017-07-06 00:00:00,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38206,176 Sutteridge Alley,3121,VIC,Australia,11
18036,3,3470,2017-04-27 00:00:00,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,35560,176 Sutteridge Alley,3121,VIC,Australia,11
94,86,1,2017-12-23 00:00:00,False,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38482,060 Morning Avenue,2016,New South Wales,Australia,10
3765,38,1,2017-04-06 00:00:00,True,Approved,Solex,Standard,medium,medium,1577.53,826.51,39526,060 Morning Avenue,2016,New South Wales,Australia,10
5157,47,1,2017-05-11 00:00:00,True,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,37823,060 Morning Avenue,2016,New South Wales,Australia,10
9785,72,1,2017-01-05 00:00:00,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,37873,060 Morning Avenue,2016,New South Wales,Australia,10
13424,2,1,2017-02-21 00:00:00,False,Approved,Solex,Standard,medium,medium,71.49,53.62,38573,060 Morning Avenue,2016,New South Wales,Australia,10
13644,25,1,2017-05-19 00:00:00,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,33552,060 Morning Avenue,2016,New South Wales,Australia,10
14486,23,1,2017-03-27 00:00:00,False,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,33455,060 Morning Avenue,2016,New South Wales,Australia,10
14931,31,1,2017-12-14 00:00:00,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,37337,060 Morning Avenue,2016,New South Wales,Australia,10
15663,32,1,2017-06-04 00:00:00,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,40618,060 Morning Avenue,2016,New South Wales,Australia,10
16423,9,1,2017-12-09 00:00:00,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,37838,060 Morning Avenue,2016,New South Wales,Australia,10
18970,11,1,2017-03-29 00:00:00,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,35378,060 Morning Avenue,2016,New South Wales,Australia,10
95,45,757,2017-02-26 00:00:00,False,Approved,Solex,Standard,medium,medium,441.49,84.99,34071,195 Knutson Place,4019,QLD,Australia,8
641,93,757,2017-10-19 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833,195 Knutson Place,4019,QLD,Australia,8
11712,27,757,2017-08-27 00:00:00,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334,195 Knutson Place,4019,QLD,Australia,8
13017,57,757,2017-08-17 00:00:00,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259,195 Knutson Place,4019,QLD,Australia,8
18907,61,757,2017-02-07 00:00:00,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172,195 Knutson Place,4019,QLD,Australia,8
96,1,1778,2017-02-21 00:00:00,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,40649,8 Vermont Pass,3930,VIC,Australia,9
1587,68,1778,2017-01-16 00:00:00,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,42710,8 Vermont Pass,3930,VIC,Australia,9
97,80,211,2017-05-31 00:00:00,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,38339,78 Rockefeller Park,2159,NSW,Australia,10
703,24,211,2017-10-02 00:00:00,True,Approved,Solex,Road,medium,large,1777.8,820.78,33455,78 Rockefeller Park,2159,NSW,Australia,10
7149,80,211,2017-02-08 00:00:00,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455,78 Rockefeller Park,2159,NSW,Australia,10
8085,70,211,2017-05-24 00:00:00,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,40553,78 Rockefeller Park,2159,NSW,Australia,10
9850,17,211,2017-06-11 00:00:00,False,Approved,Solex,Standard,high,medium,1024.66,614.8,34165,78 Rockefeller Park,2159,NSW,Australia,10
12440,97,211,2017-01-17 00:00:00,False,Approved,Solex,Standard,medium,large,202.62,151.96,33364,78 Rockefeller Park,2159,NSW,Australia,10
12560,55,211,2017-07-11 00:00:00,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823,78 Rockefeller Park,2159,NSW,Australia,10
14679,1,211,2017-11-21 00:00:00,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245,78 Rockefeller Park,2159,NSW,Australia,10
18256,4,211,2017-11-17 00:00:00,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,39298,78 Rockefeller Park,2159,NSW,Australia,10
98,49,333,2017-06-23 00:00:00,,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,37823,314 Northland Plaza,4213,QLD,Australia,5
552,21,333,2017-11-30 00:00:00,True,Approved,Solex,Standard,medium,large,1071.23,380.74,34244,314 Northland Plaza,4213,QLD,Australia,5
2224,50,333,2017-01-12 00:00:00,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37220,314 Northland Plaza,4213,QLD,Australia,5
3227,12,333,2017-06-18 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,42560,314 Northland Plaza,4213,QLD,Australia,5
5106,48,333,2017-04-10 00:00:00,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41009,314 Northland Plaza,4213,QLD,Australia,5
12699,82,333,2017-06-26 00:00:00,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,35667,314 Northland Plaza,4213,QLD,Australia,5
19979,27,333,2017-12-08 00:00:00,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,37698,314 Northland Plaza,4213,QLD,Australia,5
99,95,32,2017-03-26 00:00:00,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874,2951 Petterle Place,2756,New South Wales,Australia,9
4734,21,32,2017-04-12 00:00:00,True,Approved,Solex,Standard,medium,large,1071.23,380.74,35160,2951 Petterle Place,2756,New South Wales,Australia,9
8735,25,32,2017-08-14 00:00:00,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404,2951 Petterle Place,2756,New South Wales,Australia,9
10210,97,32,2017-05-09 00:00:00,False,Approved,Solex,Standard,medium,large,202.62,151.96,42458,2951 Petterle Place,2756,New South Wales,Australia,9
15069,43,32,2017-01-14 00:00:00,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498,2951 Petterle Place,2756,New South Wales,Australia,9
15346,94,32,2017-06-01 00:00:00,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434,2951 Petterle Place,2756,New South Wales,Australia,9
15922,8,32,2017-05-05 00:00:00,False,Approved,Solex,Road,medium,small,1703.52,1516.13,40649,2951 Petterle Place,2756,New South Wales,Australia,9
100,0,119,2017-07-31 00:00:00,False,Approved,Solex,Standard,medium,medium,478.16,298.72,36146,5814 Bunker Hill Street,3070,VIC,Australia,7
1933,89,119,2017-08-09 00:00:00,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336,5814 Bunker Hill Street,3070,VIC,Australia,7
10186,87,119,2017-11-30 00:00:00,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,33879,5814 Bunker Hill Street,3070,VIC,Australia,7
18179,36,119,2017-10-28 00:00:00,True,Approved,Solex,Standard,low,medium,1289.85,74.51,39427,5814 Bunker Hill Street,3070,VIC,Australia,7
101,18,2347,2017-07-27 00:00:00,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226,1081 Laurel Park,2049,NSW,Australia,12
685,34,2347,2017-08-20 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216,1081 Laurel Park,2049,NSW,Australia,12
1363,38,2347,2017-05-15 00:00:00,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167,1081 Laurel Park,2049,NSW,Australia,12
1575,0,2347,2017-07-29 00:00:00,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710,1081 Laurel Park,2049,NSW,Australia,12
2244,32,2347,2017-04-22 00:00:00,False,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,35667,1081 Laurel Park,2049,NSW,Australia,12
2912,18,2347,2017-10-04 00:00:00,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226,1081 Laurel Park,2049,NSW,Australia,12
6126,53,2347,2017-03-29 00:00:00,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298,1081 Laurel Park,2049,NSW,Australia,12
7156,25,2347,2017-09-17 00:00:00,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009,1081 Laurel Park,2049,NSW,Australia,12
17873,0,2347,2017-08-10 00:00:00,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339,1081 Laurel Park,2049,NSW,Australia,12
102,4,2353,2017-04-14 00:00:00,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40649,22774 Pennsylvania Hill,2262,NSW,Australia,6
2320,15,2353,2017-08-11 00:00:00,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,41345,22774 Pennsylvania Hill,2262,NSW,Australia,6
4790,4,2353,2017-10-10 00:00:00,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,41701,22774 Pennsylvania Hill,2262,NSW,Australia,6
5319,78,2353,2017-06-06 00:00:00,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,41533,22774 Pennsylvania Hill,2262,NSW,Australia,6
6199,95,2353,2017-01-19 00:00:00,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,42458,22774 Pennsylvania Hill,2262,NSW,Australia,6
7252,4,2353,2017-03-01 00:00:00,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40784,22774 Pennsylvania Hill,2262,NSW,Australia,6
13264,95,2353,2017-01-05 00:00:00,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37539,22774 Pennsylvania Hill,2262,NSW,Australia,6
14442,4,2353,2017-02-01 00:00:00,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573,22774 Pennsylvania Hill,2262,NSW,Australia,6
14549,73,2353,2017-01-23 00:00:00,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,38193,22774 Pennsylvania Hill,2262,NSW,Australia,6
14715,23,2353,2017-08-13 00:00:00,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,39031,22774 Pennsylvania Hill,2262,NSW,Australia,6
103,33,788,2017-11-12 00:00:00,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888,00 Mockingbird Junction,2141,NSW,Australia,9
149,89,788,2017-03-21 00:00:00,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079,00 Mockingbird Junction,2141,NSW,Australia,9
6302,30,788,2017-11-21 00:00:00,True,Approved,Solex,Standard,high,medium,748.17,448.9,33552,00 Mockingbird Junction,2141,NSW,Australia,9
6887,34,788,2017-02-16 00:00:00,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698,00 Mockingbird Junction,2141,NSW,Australia,9
12711,40,788,2017-01-02 00:00:00,,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750,00 Mockingbird Junction,2141,NSW,Australia,9
14208,45,788,2017-11-13 00:00:00,True,Approved,Solex,Standard,medium,medium,441.49,84.99,34071,00 Mockingbird Junction,2141,NSW,Australia,9
18069,26,788,2017-07-14 00:00:00,,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115,00 Mockingbird Junction,2141,NSW,Australia,9
104,78,1468,2017-09-12 00:00:00,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193,45725 Hagan Pass,2519,NSW,Australia,9
1012,55,1468,2017-07-29 00:00:00,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823,45725 Hagan Pass,2519,NSW,Australia,9
3888,92,1468,2017-06-20 00:00:00,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626,45725 Hagan Pass,2519,NSW,Australia,9
5562,5,1468,2017-12-06 00:00:00,,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784,45725 Hagan Pass,2519,NSW,Australia,9
10233,97,1468,2017-08-27 00:00:00,False,Approved,Solex,Standard,medium,large,202.62,151.96,42458,45725 Hagan Pass,2519,NSW,Australia,9
14983,88,1468,2017-01-16 00:00:00,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145,45725 Hagan Pass,2519,NSW,Australia,9
19856,9,1468,2017-01-07 00:00:00,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549,45725 Hagan Pass,2519,NSW,Australia,9
105,89,821,2017-10-26 00:00:00,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,41434,59000 American Center,2530,NSW,Australia,8
228,13,821,2017-04-04 00:00:00,True,Approved,Solex,Standard,medium,medium,1163.89,589.27,41345,59000 American Center,2530,NSW,Australia,8
2721,15,821,2017-05-15 00:00:00,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,41345,59000 American Center,2530,NSW,Australia,8
6239,72,821,2017-11-27 00:00:00,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38859,59000 American Center,2530,NSW,Australia,8
12144,7,821,2017-07-06 00:00:00,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,37838,59000 American Center,2530,NSW,Australia,8
106,70,2489,2017-02-15 00:00:00,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105,9 Spaight Place,2102,NSW,Australia,9
8180,87,2489,2017-11-20 00:00:00,True,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,35667,9 Spaight Place,2102,NSW,Australia,9
9412,37,2489,2017-03-11 00:00:00,False,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361,9 Spaight Place,2102,NSW,Australia,9
10069,25,2489,2017-07-19 00:00:00,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404,9 Spaight Place,2102,NSW,Australia,9
11946,79,2489,2017-03-23 00:00:00,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873,9 Spaight Place,2102,NSW,Australia,9
11950,24,2489,2017-01-16 00:00:00,True,Approved,Solex,Road,medium,large,1777.8,820.78,40670,9 Spaight Place,2102,NSW,Australia,9
12291,54,2489,2017-08-16 00:00:00,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915,9 Spaight Place,2102,NSW,Australia,9
18298,24,2489,2017-04-06 00:00:00,True,Approved,Solex,Road,medium,large,1777.8,820.78,40670,9 Spaight Place,2102,NSW,Australia,9
107,79,2710,2017-12-22 00:00:00,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873,86445 Bonner Junction,4660,QLD,Australia,3
13068,66,2710,2017-04-28 00:00:00,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487,86445 Bonner Junction,4660,QLD,Australia,3
13114,95,2710,2017-08-04 00:00:00,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874,86445 Bonner Junction,4660,QLD,Australia,3
18488,28,2710,2017-12-11 00:00:00,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455,86445 Bonner Junction,4660,QLD,Australia,3
108,26,947,2017-10-11 00:00:00,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115,9 Clyde Gallagher Plaza,3021,VIC,Australia,7
1921,95,947,2017-08-18 00:00:00,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874,9 Clyde Gallagher Plaza,3021,VIC,Australia,7
5603,0,947,2017-06-15 00:00:00,False,Approved,,,,,1192.33,,,9 Clyde Gallagher Plaza,3021,VIC,Australia,7
11435,55,947,2017-07-28 00:00:00,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823,9 Clyde Gallagher Plaza,3021,VIC,Australia,7
14792,17,947,2017-01-11 00:00:00,True,Approved,Solex,Standard,high,medium,1024.66,614.8,35378,9 Clyde Gallagher Plaza,3021,VIC,Australia,7
17090,19,947,2017-09-27 00:00:00,True,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880,9 Clyde Gallagher Plaza,3021,VIC,Australia,7
109,39,1335,2017-03-27 00:00:00,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,38991,4 Sycamore Pass,3977,VIC,Australia,5
176,74,1335,2017-03-30 00:00:00,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,37873,4 Sycamore Pass,3977,VIC,Australia,5
5284,23,1335,2017-04-22 00:00:00,False,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,36334,4 Sycamore Pass,3977,VIC,Australia,5
6380,96,1335,2017-11-08 00:00:00,False,Approved,WeareA2B,Road,low,small,1172.78,1043.77,38002,4 Sycamore Pass,3977,VIC,Australia,5
14262,13,1335,2017-03-15 00:00:00,True,Approved,Solex,Standard,medium,medium,1163.89,589.27,39880,4 Sycamore Pass,3977,VIC,Australia,5
16113,32,1335,2017-07-11 00:00:00,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37698,4 Sycamore Pass,3977,VIC,Australia,5
18424,81,1335,2017-07-09 00:00:00,True,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,36145,4 Sycamore Pass,3977,VIC,Australia,5
110,36,1076,2017-11-04 00:00:00,False,Approved,Solex,Standard,low,medium,945.04,507.58,35052,44 Ramsey Road,2515,NSW,Australia,9
2212,85,1076,2017-10-11 00:00:00,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218,44 Ramsey Road,2515,NSW,Australia,9
2329,7,1076,2017-10-02 00:00:00,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258,44 Ramsey Road,2515,NSW,Australia,9
5380,53,1076,2017-01-13 00:00:00,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470,44 Ramsey Road,2515,NSW,Australia,9
8551,42,1076,2017-10-06 00:00:00,False,Approved,OHM Cycles,Road,medium,small,1810,1610.9,39526,44 Ramsey Road,2515,NSW,Australia,9
9126,32,1076,2017-07-15 00:00:00,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337,44 Ramsey Road,2515,NSW,Australia,9
11302,73,1076,2017-12-08 00:00:00,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499,44 Ramsey Road,2515,NSW,Australia,9
11387,60,1076,2017-09-26 00:00:00,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779,44 Ramsey Road,2515,NSW,Australia,9
12077,46,1076,2017-08-27 00:00:00,False,Approved,Solex,Standard,low,medium,1289.85,74.51,39427,44 Ramsey Road,2515,NSW,Australia,9
13892,81,1076,2017-12-21 00:00:00,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429,44 Ramsey Road,2515,NSW,Australia,9
16202,34,1076,2017-12-13 00:00:00,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698,44 Ramsey Road,2515,NSW,Australia,9
18247,57,1076,2017-05-27 00:00:00,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259,44 Ramsey Road,2515,NSW,Australia,9
111,0,3320,2017-06-11 00:00:00,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172,88 Michigan Junction,3109,VIC,Australia,10
3581,56,3320,2017-05-19 00:00:00,False,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244,88 Michigan Junction,3109,VIC,Australia,10
4367,38,3320,2017-04-16 00:00:00,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167,88 Michigan Junction,3109,VIC,Australia,10
4855,0,3320,2017-02-16 00:00:00,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659,88 Michigan Junction,3109,VIC,Australia,10
6213,99,3320,2017-08-07 00:00:00,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991,88 Michigan Junction,3109,VIC,Australia,10
7079,0,3320,2017-08-04 00:00:00,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668,88 Michigan Junction,3109,VIC,Australia,10
10925,59,3320,2017-03-23 00:00:00,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626,88 Michigan Junction,3109,VIC,Australia,10
12588,88,3320,2017-03-31 00:00:00,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586,88 Michigan Junction,3109,VIC,Australia,10
12902,91,3320,2017-04-03 00:00:00,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922,88 Michigan Junction,3109,VIC,Australia,10
19542,59,3320,2017-08-15 00:00:00,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626,88 Michigan Junction,3109,VIC,Australia,10
112,84,779,2017-10-09 00:00:00,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879,2570 Wayridge Park,2093,NSW,Australia,9
9864,0,779,2017-03-15 00:00:00,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031,2570 Wayridge Park,2093,NSW,Australia,9
11620,15,779,2017-07-16 00:00:00,,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915,2570 Wayridge Park,2093,NSW,Australia,9
14816,0,779,2017-03-18 00:00:00,True,Approved,Solex,Standard,medium,medium,478.16,298.72,34143,2570 Wayridge Park,2093,NSW,Australia,9
16308,13,779,2017-05-19 00:00:00,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618,2570 Wayridge Park,2093,NSW,Australia,9
113,98,3296,2017-06-07 00:00:00,True,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,33364,85 Carioca Drive,2154,NSW,Australia,11
